,timestamp_ns,temp_dc
13276,1668219600000000000,17.636363636363637
13277,1668219900000000000,17.181818181818183
13278,1668220200000000000,16.727272727272727
13279,1668220500000000000,16.272727272727273
13280,1668220800000000000,15.818181818181818
13281,1668221100000000000,15.363636363636363
13282,1668221400000000000,14.90909090909091
13283,1668221700000000000,14.454545454545455
13284,1668222000000000000,14.0
13285,1668222300000000000,14.384615384615385
13286,1668222600000000000,14.76923076923077
13287,1668222900000000000,15.153846153846153
13288,1668223200000000000,15.538461538461538
13289,1668223500000000000,15.923076923076923
13290,1668223800000000000,16.307692307692307
13291,1668224100000000000,16.692307692307693
13292,1668224400000000000,17.076923076923077
13293,1668224700000000000,17.46153846153846
13294,1668225000000000000,17.846153846153847
13295,1668225300000000000,18.23076923076923
13296,1668225600000000000,18.615384615384617
13297,1668225900000000000,19.0
13298,1668226200000000000,19.0
13299,1668226500000000000,19.0
13300,1668226800000000000,19.0
13301,1668227100000000000,19.0
13302,1668227400000000000,19.0
13303,1668227700000000000,19.0
13304,1668228000000000000,19.0
13305,1668228300000000000,19.0
13306,1668228600000000000,19.0
13307,1668228900000000000,19.0
13308,1668229200000000000,19.0
13309,1668229500000000000,19.0
13310,1668229800000000000,19.0
13311,1668230100000000000,19.0
13312,1668230400000000000,19.0
13313,1668230700000000000,19.0
13314,1668231000000000000,19.0
13315,1668231300000000000,19.0
13316,1668231600000000000,19.0
13317,1668231900000000000,19.0
13318,1668232200000000000,19.0
13319,1668232500000000000,19.0
13320,1668232800000000000,19.0
13321,1668233100000000000,19.0
13322,1668233400000000000,19.0
13323,1668233700000000000,19.0
13324,1668234000000000000,19.0
13325,1668234300000000000,19.0
13326,1668234600000000000,19.0
13327,1668234900000000000,19.0
13328,1668235200000000000,19.0
13329,1668235500000000000,19.0
13330,1668235800000000000,19.0
13331,1668236100000000000,19.0
13332,1668236400000000000,19.0
13333,1668236700000000000,19.0
13334,1668237000000000000,19.0
13335,1668237300000000000,19.0
13336,1668237600000000000,19.0
13337,1668237900000000000,19.0
13338,1668238200000000000,19.0
13339,1668238500000000000,19.0
13340,1668238800000000000,19.0
13341,1668239100000000000,19.0
13342,1668239400000000000,19.0
13343,1668239700000000000,19.0
13344,1668240000000000000,19.0
13345,1668240300000000000,19.0
13346,1668240600000000000,19.0
13347,1668240900000000000,19.0
13348,1668241200000000000,19.0
13349,1668241500000000000,19.0
13350,1668241800000000000,19.0
13351,1668242100000000000,19.0
13352,1668242400000000000,19.0
13353,1668242700000000000,19.0
13354,1668243000000000000,19.0
13355,1668243300000000000,19.0
13356,1668243600000000000,19.0
13357,1668243900000000000,19.0
13358,1668244200000000000,18.666666666666668
13359,1668244500000000000,18.333333333333332
13360,1668244800000000000,18.0
13361,1668245100000000000,17.666666666666668
13362,1668245400000000000,17.333333333333332
13363,1668245700000000000,17.0
13364,1668246000000000000,16.666666666666668
13365,1668246300000000000,16.333333333333332
13366,1668246600000000000,16.0
13367,1668246900000000000,15.666666666666668
13368,1668247200000000000,15.333333333333334
13369,1668247500000000000,15.0
13370,1668247800000000000,15.333333333333334
13371,1668248100000000000,15.666666666666666
13372,1668248400000000000,16.0
13373,1668248700000000000,16.333333333333332
13374,1668249000000000000,16.666666666666668
13375,1668249300000000000,17.0
13376,1668249600000000000,17.333333333333332
13377,1668249900000000000,17.666666666666668
13378,1668250200000000000,18.0
13379,1668250500000000000,18.333333333333332
13380,1668250800000000000,18.666666666666668
13381,1668251100000000000,19.0
13382,1668251400000000000,19.0
13383,1668251700000000000,19.0
13384,1668252000000000000,19.0
13385,1668252300000000000,19.0
13386,1668252600000000000,19.0
13387,1668252900000000000,19.0
13388,1668253200000000000,19.0
13389,1668253500000000000,19.0
13390,1668253800000000000,19.0
13391,1668254100000000000,19.0
13392,1668254400000000000,19.0
13393,1668254700000000000,19.0
13394,1668255000000000000,19.0
13395,1668255300000000000,19.0
13396,1668255600000000000,19.0
13397,1668255900000000000,19.0
13398,1668256200000000000,19.0
13399,1668256500000000000,19.0
13400,1668256800000000000,19.0
13401,1668257100000000000,19.0
13402,1668257400000000000,19.0
13403,1668257700000000000,19.0
13404,1668258000000000000,19.0
13405,1668258300000000000,19.0
13406,1668258600000000000,19.0
13407,1668258900000000000,19.0
13408,1668259200000000000,19.0
13409,1668259500000000000,19.0
13410,1668259800000000000,19.0
13411,1668260100000000000,19.0
13412,1668260400000000000,19.0
13413,1668260700000000000,19.0
13414,1668261000000000000,19.0
13415,1668261300000000000,19.0
13416,1668261600000000000,19.0
13417,1668261900000000000,19.0
13418,1668262200000000000,19.0
13419,1668262500000000000,19.0
13420,1668262800000000000,19.0
13421,1668263100000000000,19.0
13422,1668263400000000000,19.0
13423,1668263700000000000,19.0
13424,1668264000000000000,19.0
13425,1668264300000000000,19.0
13426,1668264600000000000,19.0
13427,1668264900000000000,19.0
13428,1668265200000000000,19.0
13429,1668265500000000000,19.0
13430,1668265800000000000,19.0
13431,1668266100000000000,19.0
13432,1668266400000000000,19.0
13433,1668266700000000000,19.0
13434,1668267000000000000,19.0
13435,1668267300000000000,19.0
13436,1668267600000000000,19.0
13437,1668267900000000000,19.0
13438,1668268200000000000,19.0
13439,1668268500000000000,19.0
13440,1668268800000000000,19.0
13441,1668269100000000000,19.0
13442,1668269400000000000,19.0
13443,1668269700000000000,19.0
13444,1668270000000000000,19.0
13445,1668270300000000000,19.0
13446,1668270600000000000,19.0
13447,1668270900000000000,19.0
13448,1668271200000000000,19.0
13449,1668271500000000000,19.0
13450,1668271800000000000,19.0
13451,1668272100000000000,19.0
13452,1668272400000000000,19.0
13453,1668272700000000000,19.0
13454,1668273000000000000,19.0
13455,1668273300000000000,19.0
13456,1668273600000000000,19.0
13457,1668273900000000000,19.0
13458,1668274200000000000,19.0
13459,1668274500000000000,19.0
13460,1668274800000000000,19.0
13461,1668275100000000000,19.0
13462,1668275400000000000,19.0
13463,1668275700000000000,19.0
13464,1668276000000000000,19.0
13465,1668276300000000000,19.0
13466,1668276600000000000,19.0
13467,1668276900000000000,19.0
13468,1668277200000000000,19.0
13469,1668277500000000000,19.0
13470,1668277800000000000,19.0
13471,1668278100000000000,19.0
13472,1668278400000000000,19.0
13473,1668278700000000000,19.0
13474,1668279000000000000,19.0
13475,1668279300000000000,19.0
13476,1668279600000000000,19.0
13477,1668279900000000000,19.0
13478,1668280200000000000,19.0
13479,1668280500000000000,19.0
13480,1668280800000000000,19.0
13481,1668281100000000000,19.0
13482,1668281400000000000,19.0
13483,1668281700000000000,19.0
13484,1668282000000000000,19.0
13485,1668282300000000000,19.0
13486,1668282600000000000,19.0
13487,1668282900000000000,19.0
13488,1668283200000000000,19.0
13489,1668283500000000000,19.0
13490,1668283800000000000,19.0
13491,1668284100000000000,19.0
13492,1668284400000000000,19.0
13493,1668284700000000000,19.0
13494,1668285000000000000,19.0
13495,1668285300000000000,19.0
13496,1668285600000000000,19.0
13497,1668285900000000000,19.0
13498,1668286200000000000,19.0
13499,1668286500000000000,19.0
13500,1668286800000000000,19.0
13501,1668287100000000000,19.0
13502,1668287400000000000,19.0
13503,1668287700000000000,19.0
13504,1668288000000000000,19.0
13505,1668288300000000000,19.0
13506,1668288600000000000,19.0
13507,1668288900000000000,19.0
13508,1668289200000000000,19.0
13509,1668289500000000000,19.0
13510,1668289800000000000,19.0
13511,1668290100000000000,19.0
13512,1668290400000000000,19.0
13513,1668290700000000000,19.0
13514,1668291000000000000,19.0
13515,1668291300000000000,19.0
13516,1668291600000000000,19.0
13517,1668291900000000000,19.0
13518,1668292200000000000,19.0
13519,1668292500000000000,19.0
13520,1668292800000000000,19.0
13521,1668293100000000000,19.0
13522,1668293400000000000,19.0
13523,1668293700000000000,19.0
13524,1668294000000000000,19.0
13525,1668294300000000000,19.0
13526,1668294600000000000,19.0
13527,1668294900000000000,19.0
13528,1668295200000000000,19.0
13529,1668295500000000000,19.0
13530,1668295800000000000,19.0
13531,1668296100000000000,19.0
13532,1668296400000000000,19.0
13533,1668296700000000000,19.0
13534,1668297000000000000,19.0
13535,1668297300000000000,19.0
13536,1668297600000000000,19.0
13537,1668297900000000000,19.0
13538,1668298200000000000,19.0
13539,1668298500000000000,19.0
13540,1668298800000000000,19.0
13541,1668299100000000000,19.0
13542,1668299400000000000,19.0
13543,1668299700000000000,19.0
13544,1668300000000000000,19.0
13545,1668300300000000000,19.0
13546,1668300600000000000,19.0
13547,1668300900000000000,19.0
13548,1668301200000000000,19.0
13549,1668301500000000000,19.0
13550,1668301800000000000,19.0
13551,1668302100000000000,19.0
13552,1668302400000000000,19.0
13553,1668302700000000000,19.0
13554,1668303000000000000,19.0
13555,1668303300000000000,19.0
13556,1668303600000000000,19.0
13557,1668303900000000000,19.0
13558,1668304200000000000,19.0
13559,1668304500000000000,19.0
13560,1668304800000000000,19.0
13561,1668305100000000000,19.0
13562,1668305400000000000,19.0
13563,1668305700000000000,19.0
13564,1668306000000000000,19.0
13565,1668306300000000000,19.0
13566,1668306600000000000,19.0
13567,1668306900000000000,19.0
13568,1668307200000000000,19.0
13569,1668307500000000000,19.0
13570,1668307800000000000,19.0
13571,1668308100000000000,19.0
13572,1668308400000000000,19.0
13573,1668308700000000000,19.0
13574,1668309000000000000,19.0
13575,1668309300000000000,19.0
13576,1668309600000000000,19.0
13577,1668309900000000000,19.0
13578,1668310200000000000,19.0
13579,1668310500000000000,19.0
13580,1668310800000000000,19.0
13581,1668311100000000000,19.0
13582,1668311400000000000,19.0
13583,1668311700000000000,19.0
13584,1668312000000000000,19.0
13585,1668312300000000000,19.0
13586,1668312600000000000,19.0
13587,1668312900000000000,19.0
13588,1668313200000000000,19.0
13589,1668313500000000000,19.0
13590,1668313800000000000,19.0
13591,1668314100000000000,19.0
13592,1668314400000000000,19.0
13593,1668314700000000000,19.0
13594,1668315000000000000,19.0
13595,1668315300000000000,19.0
13596,1668315600000000000,19.0
13597,1668315900000000000,19.0
13598,1668316200000000000,19.0
13599,1668316500000000000,19.0
13600,1668316800000000000,19.0
13601,1668317100000000000,19.0
13602,1668317400000000000,19.0
13603,1668317700000000000,19.0
13604,1668318000000000000,19.0
13605,1668318300000000000,19.0
13606,1668318600000000000,19.0
13607,1668318900000000000,19.0
13608,1668319200000000000,19.0
13609,1668319500000000000,19.0
13610,1668319800000000000,18.583333333333332
13611,1668320100000000000,18.166666666666668
13612,1668320400000000000,17.75
13613,1668320700000000000,17.333333333333332
13614,1668321000000000000,16.916666666666668
13615,1668321300000000000,16.5
13616,1668321600000000000,16.083333333333332
13617,1668321900000000000,15.666666666666666
13618,1668322200000000000,15.25
13619,1668322500000000000,14.833333333333332
13620,1668322800000000000,14.416666666666666
13621,1668323100000000000,14.0
13622,1668323400000000000,14.416666666666666
13623,1668323700000000000,14.833333333333334
13624,1668324000000000000,15.25
13625,1668324300000000000,15.666666666666666
13626,1668324600000000000,16.083333333333332
13627,1668324900000000000,16.5
13628,1668325200000000000,16.916666666666668
13629,1668325500000000000,17.333333333333332
13630,1668325800000000000,17.75
13631,1668326100000000000,18.166666666666668
13632,1668326400000000000,18.583333333333336
13633,1668326700000000000,19.0
13634,1668327000000000000,19.0
13635,1668327300000000000,19.0
13636,1668327600000000000,19.0
13637,1668327900000000000,19.0
13638,1668328200000000000,19.0
13639,1668328500000000000,19.0
13640,1668328800000000000,19.0
13641,1668329100000000000,19.0
13642,1668329400000000000,19.0
13643,1668329700000000000,19.0
13644,1668330000000000000,19.0
13645,1668330300000000000,19.0
13646,1668330600000000000,19.0
13647,1668330900000000000,19.0
13648,1668331200000000000,19.0
13649,1668331500000000000,19.0
13650,1668331800000000000,19.0
13651,1668332100000000000,19.0
13652,1668332400000000000,19.0
13653,1668332700000000000,19.0
13654,1668333000000000000,19.0
13655,1668333300000000000,19.0
13656,1668333600000000000,19.0
13657,1668333900000000000,19.0
13658,1668334200000000000,19.0
13659,1668334500000000000,19.0
13660,1668334800000000000,19.0
13661,1668335100000000000,19.0
13662,1668335400000000000,19.0
13663,1668335700000000000,19.0
13664,1668336000000000000,19.0
13665,1668336300000000000,19.0
13666,1668336600000000000,19.0
13667,1668336900000000000,19.0
13668,1668337200000000000,19.0
13669,1668337500000000000,19.0
13670,1668337800000000000,19.0
13671,1668338100000000000,19.0
13672,1668338400000000000,19.0
13673,1668338700000000000,19.0
13674,1668339000000000000,19.0
13675,1668339300000000000,19.0
13676,1668339600000000000,19.0
13677,1668339900000000000,19.0
13678,1668340200000000000,19.0
13679,1668340500000000000,19.0
13680,1668340800000000000,19.0
13681,1668341100000000000,19.0
13682,1668341400000000000,19.0
13683,1668341700000000000,19.0
13684,1668342000000000000,19.0
13685,1668342300000000000,19.0
13686,1668342600000000000,19.0
13687,1668342900000000000,19.0
13688,1668343200000000000,19.0
13689,1668343500000000000,19.0
13690,1668343800000000000,19.0
13691,1668344100000000000,19.0
13692,1668344400000000000,19.0
13693,1668344700000000000,19.0
13694,1668345000000000000,19.0
13695,1668345300000000000,19.0
13696,1668345600000000000,19.0
13697,1668345900000000000,19.0
13698,1668346200000000000,19.0
13699,1668346500000000000,19.0
13700,1668346800000000000,19.0
13701,1668347100000000000,19.0
13702,1668347400000000000,19.0
13703,1668347700000000000,19.0
13704,1668348000000000000,19.0
13705,1668348300000000000,19.0
13706,1668348600000000000,19.0
13707,1668348900000000000,19.0
13708,1668349200000000000,19.0
13709,1668349500000000000,19.0
13710,1668349800000000000,19.0
13711,1668350100000000000,19.0
13712,1668350400000000000,19.0
13713,1668350700000000000,19.0
13714,1668351000000000000,19.0
13715,1668351300000000000,19.0
13716,1668351600000000000,19.0
13717,1668351900000000000,19.0
13718,1668352200000000000,19.0
13719,1668352500000000000,19.0
13720,1668352800000000000,19.0
13721,1668353100000000000,19.0
13722,1668353400000000000,19.0
13723,1668353700000000000,19.0
13724,1668354000000000000,19.0
13725,1668354300000000000,19.0
13726,1668354600000000000,19.0
13727,1668354900000000000,19.0
13728,1668355200000000000,19.0
13729,1668355500000000000,19.0
13730,1668355800000000000,19.0
13731,1668356100000000000,19.0
13732,1668356400000000000,19.0
13733,1668356700000000000,19.0
13734,1668357000000000000,19.0
13735,1668357300000000000,19.0
13736,1668357600000000000,19.0
13737,1668357900000000000,19.0
13738,1668358200000000000,19.0
13739,1668358500000000000,19.0
13740,1668358800000000000,19.0
13741,1668359100000000000,19.0
13742,1668359400000000000,19.0
13743,1668359700000000000,19.0
13744,1668360000000000000,19.0
13745,1668360300000000000,19.0
13746,1668360600000000000,19.0
13747,1668360900000000000,19.0
13748,1668361200000000000,19.0
13749,1668361500000000000,19.0
13750,1668361800000000000,19.0
13751,1668362100000000000,19.0
13752,1668362400000000000,19.0
13753,1668362700000000000,19.0
13754,1668363000000000000,19.0
13755,1668363300000000000,19.0
13756,1668363600000000000,19.0
13757,1668363900000000000,19.0
13758,1668364200000000000,19.0
13759,1668364500000000000,19.0
13760,1668364800000000000,19.0
13761,1668365100000000000,19.0
13762,1668365400000000000,19.0
13763,1668365700000000000,19.0
13764,1668366000000000000,19.0
13765,1668366300000000000,19.0
13766,1668366600000000000,19.0
13767,1668366900000000000,19.0
13768,1668367200000000000,19.0
13769,1668367500000000000,19.0
13770,1668367800000000000,19.0
13771,1668368100000000000,19.0
13772,1668368400000000000,19.0
13773,1668368700000000000,19.0
13774,1668369000000000000,19.0
13775,1668369300000000000,19.0
13776,1668369600000000000,19.0
13777,1668369900000000000,19.0
13778,1668370200000000000,19.0
13779,1668370500000000000,19.0
13780,1668370800000000000,19.0
13781,1668371100000000000,19.0
13782,1668371400000000000,19.0
13783,1668371700000000000,19.0
13784,1668372000000000000,19.0
13785,1668372300000000000,19.0
13786,1668372600000000000,19.0
13787,1668372900000000000,19.0
13788,1668373200000000000,19.0
13789,1668373500000000000,19.0
13790,1668373800000000000,19.0
13791,1668374100000000000,19.0
13792,1668374400000000000,19.0
13793,1668374700000000000,19.0
13794,1668375000000000000,19.0
13795,1668375300000000000,19.0
13796,1668375600000000000,19.0
13797,1668375900000000000,19.0
13798,1668376200000000000,19.0
13799,1668376500000000000,19.0
13800,1668376800000000000,19.0
13801,1668377100000000000,19.0
13802,1668377400000000000,19.0
13803,1668377700000000000,19.0
13804,1668378000000000000,19.0
13805,1668378300000000000,19.0
13806,1668378600000000000,19.0
13807,1668378900000000000,19.0
13808,1668379200000000000,19.0
13809,1668379500000000000,19.0
13810,1668379800000000000,19.0
13811,1668380100000000000,19.0
13812,1668380400000000000,19.0
13813,1668380700000000000,19.0
13814,1668381000000000000,19.0
13815,1668381300000000000,19.0
13816,1668381600000000000,19.0
13817,1668381900000000000,19.0
13818,1668382200000000000,19.0
13819,1668382500000000000,19.0
13820,1668382800000000000,19.0
13821,1668383100000000000,19.0
13822,1668383400000000000,19.0
13823,1668383700000000000,19.0
13824,1668384000000000000,19.0
13825,1668384300000000000,19.0
13826,1668384600000000000,19.0
13827,1668384900000000000,19.0
13828,1668385200000000000,19.0
13829,1668385500000000000,19.0
13830,1668385800000000000,19.0
13831,1668386100000000000,19.0
13832,1668386400000000000,19.0
13833,1668386700000000000,19.0
13834,1668387000000000000,19.0
13835,1668387300000000000,19.0
13836,1668387600000000000,19.0
13837,1668387900000000000,19.0
13838,1668388200000000000,19.0
13839,1668388500000000000,19.0
13840,1668388800000000000,19.0
13841,1668389100000000000,19.0
13842,1668389400000000000,19.0
13843,1668389700000000000,19.0
13844,1668390000000000000,19.0
13845,1668390300000000000,19.0
13846,1668390600000000000,19.0
13847,1668390900000000000,19.0
13848,1668391200000000000,19.0
13849,1668391500000000000,19.0
13850,1668391800000000000,19.0
13851,1668392100000000000,19.0
13852,1668392400000000000,19.0
13853,1668392700000000000,19.0
13854,1668393000000000000,19.0
13855,1668393300000000000,19.0
13856,1668393600000000000,19.0
13857,1668393900000000000,19.0
13858,1668394200000000000,19.0
13859,1668394500000000000,19.0
13860,1668394800000000000,19.0
13861,1668395100000000000,19.0
13862,1668395400000000000,19.0
13863,1668395700000000000,19.0
13864,1668396000000000000,19.0
13865,1668396300000000000,19.0
13866,1668396600000000000,19.0
13867,1668396900000000000,19.0
13868,1668397200000000000,19.0
13869,1668397500000000000,19.0
13870,1668397800000000000,19.0
13871,1668398100000000000,19.0
13872,1668398400000000000,19.0
13873,1668398700000000000,19.0
13874,1668399000000000000,19.0
13875,1668399300000000000,19.0
13876,1668399600000000000,19.0
13877,1668399900000000000,19.0
13878,1668400200000000000,19.0
13879,1668400500000000000,19.0
13880,1668400800000000000,19.0
13881,1668401100000000000,19.0
13882,1668401400000000000,19.0
13883,1668401700000000000,19.0
13884,1668402000000000000,19.0
13885,1668402300000000000,19.0
13886,1668402600000000000,19.0
13887,1668402900000000000,19.0
13888,1668403200000000000,19.0
13889,1668403500000000000,19.0
13890,1668403800000000000,19.0
13891,1668404100000000000,19.0
13892,1668404400000000000,19.0
13893,1668404700000000000,19.0
13894,1668405000000000000,19.0
13895,1668405300000000000,19.0
13896,1668405600000000000,19.0
13897,1668405900000000000,19.0
13898,1668406200000000000,19.0
13899,1668406500000000000,19.0
13900,1668406800000000000,19.0
13901,1668407100000000000,19.0
13902,1668407400000000000,19.0
13903,1668407700000000000,19.0
13904,1668408000000000000,19.0
13905,1668408300000000000,19.0
13906,1668408600000000000,19.0
13907,1668408900000000000,19.0
13908,1668409200000000000,19.0
13909,1668409500000000000,19.0
13910,1668409800000000000,19.0
13911,1668410100000000000,19.0
13912,1668410400000000000,19.0
13913,1668410700000000000,19.0
13914,1668411000000000000,19.0
13915,1668411300000000000,19.0
13916,1668411600000000000,19.0
13917,1668411900000000000,19.0
13918,1668412200000000000,19.0
13919,1668412500000000000,19.0
13920,1668412800000000000,19.0
13921,1668413100000000000,19.0
13922,1668413400000000000,19.0
13923,1668413700000000000,19.0
13924,1668414000000000000,19.0
13925,1668414300000000000,19.0
13926,1668414600000000000,19.0
13927,1668414900000000000,19.0
13928,1668415200000000000,19.0
13929,1668415500000000000,19.0
13930,1668415800000000000,19.0
13931,1668416100000000000,19.0
13932,1668416400000000000,19.0
13933,1668416700000000000,19.0
13934,1668417000000000000,19.0
13935,1668417300000000000,19.0
13936,1668417600000000000,19.0
13937,1668417900000000000,19.0
13938,1668418200000000000,19.0
13939,1668418500000000000,19.0
13940,1668418800000000000,19.0
13941,1668419100000000000,19.0
13942,1668419400000000000,19.0
13943,1668419700000000000,19.0
13944,1668420000000000000,19.0
13945,1668420300000000000,19.0
13946,1668420600000000000,19.0
13947,1668420900000000000,19.0
13948,1668421200000000000,19.0
13949,1668421500000000000,19.0
13950,1668421800000000000,19.0
13951,1668422100000000000,19.0
13952,1668422400000000000,19.0
13953,1668422700000000000,19.0
13954,1668423000000000000,19.0
13955,1668423300000000000,19.0
13956,1668423600000000000,19.0
13957,1668423900000000000,19.0
13958,1668424200000000000,19.0
13959,1668424500000000000,19.0
13960,1668424800000000000,19.0
13961,1668425100000000000,19.0
13962,1668425400000000000,19.0
13963,1668425700000000000,19.0
13964,1668426000000000000,19.0
13965,1668426300000000000,19.0
13966,1668426600000000000,19.0
13967,1668426900000000000,19.0
13968,1668427200000000000,19.0
13969,1668427500000000000,19.0
13970,1668427800000000000,19.0
13971,1668428100000000000,19.0
13972,1668428400000000000,19.0
13973,1668428700000000000,19.0
13974,1668429000000000000,19.0
13975,1668429300000000000,19.0
13976,1668429600000000000,19.0
13977,1668429900000000000,19.0
13978,1668430200000000000,19.0
13979,1668430500000000000,19.0
13980,1668430800000000000,19.0
13981,1668431100000000000,19.0
13982,1668431400000000000,19.0
13983,1668431700000000000,19.0
13984,1668432000000000000,19.0
13985,1668432300000000000,19.0
13986,1668432600000000000,19.0
13987,1668432900000000000,19.0
13988,1668433200000000000,19.0
13989,1668433500000000000,19.0
13990,1668433800000000000,19.0
13991,1668434100000000000,19.0
13992,1668434400000000000,19.0
13993,1668434700000000000,19.0
13994,1668435000000000000,19.0
13995,1668435300000000000,19.0
13996,1668435600000000000,19.0
13997,1668435900000000000,19.0
13998,1668436200000000000,19.0
13999,1668436500000000000,19.0
14000,1668436800000000000,19.0
14001,1668437100000000000,19.0
14002,1668437400000000000,19.0
14003,1668437700000000000,19.0
14004,1668438000000000000,19.0
14005,1668438300000000000,19.0
14006,1668438600000000000,19.0
14007,1668438900000000000,19.0
14008,1668439200000000000,19.0
14009,1668439500000000000,19.0
14010,1668439800000000000,19.0
14011,1668440100000000000,19.0
14012,1668440400000000000,19.0
14013,1668440700000000000,19.0
14014,1668441000000000000,19.0
14015,1668441300000000000,19.0
14016,1668441600000000000,19.0
14017,1668441900000000000,19.0
14018,1668442200000000000,19.0
14019,1668442500000000000,19.0
14020,1668442800000000000,19.0
14021,1668443100000000000,19.0
14022,1668443400000000000,19.0
14023,1668443700000000000,19.0
14024,1668444000000000000,19.0
14025,1668444300000000000,19.0
14026,1668444600000000000,19.0
14027,1668444900000000000,19.0
14028,1668445200000000000,19.0
14029,1668445500000000000,19.0
14030,1668445800000000000,19.0
14031,1668446100000000000,19.0
14032,1668446400000000000,19.0
14033,1668446700000000000,19.0
14034,1668447000000000000,19.0
14035,1668447300000000000,19.0
14036,1668447600000000000,19.0
14037,1668447900000000000,19.0
14038,1668448200000000000,19.0
14039,1668448500000000000,19.0
14040,1668448800000000000,19.0
14041,1668449100000000000,19.0
14042,1668449400000000000,19.0
14043,1668449700000000000,19.0
14044,1668450000000000000,19.0
14045,1668450300000000000,19.0
14046,1668450600000000000,19.0
14047,1668450900000000000,19.0
14048,1668451200000000000,19.0
14049,1668451500000000000,19.0
14050,1668451800000000000,19.0
14051,1668452100000000000,19.0
14052,1668452400000000000,19.0
14053,1668452700000000000,19.0
14054,1668453000000000000,18.666666666666668
14055,1668453300000000000,18.333333333333332
14056,1668453600000000000,18.0
14057,1668453900000000000,17.666666666666668
14058,1668454200000000000,17.333333333333332
14059,1668454500000000000,17.0
14060,1668454800000000000,16.666666666666668
14061,1668455100000000000,16.333333333333332
14062,1668455400000000000,16.0
14063,1668455700000000000,15.666666666666668
14064,1668456000000000000,15.333333333333334
14065,1668456300000000000,15.0
14066,1668456600000000000,15.333333333333334
14067,1668456900000000000,15.666666666666666
14068,1668457200000000000,16.0
14069,1668457500000000000,16.333333333333332
14070,1668457800000000000,16.666666666666668
14071,1668458100000000000,17.0
14072,1668458400000000000,17.333333333333332
14073,1668458700000000000,17.666666666666668
14074,1668459000000000000,18.0
14075,1668459300000000000,18.333333333333332
14076,1668459600000000000,18.666666666666668
14077,1668459900000000000,19.0
14078,1668460200000000000,19.0
14079,1668460500000000000,19.0
14080,1668460800000000000,19.0
14081,1668461100000000000,19.0
14082,1668461400000000000,19.0
14083,1668461700000000000,19.0
14084,1668462000000000000,19.0
14085,1668462300000000000,19.0
14086,1668462600000000000,19.0
14087,1668462900000000000,19.0
14088,1668463200000000000,19.0
14089,1668463500000000000,19.0
14090,1668463800000000000,19.0
14091,1668464100000000000,19.0
14092,1668464400000000000,19.0
14093,1668464700000000000,19.0
14094,1668465000000000000,19.0
14095,1668465300000000000,19.0
14096,1668465600000000000,19.0
14097,1668465900000000000,19.0
14098,1668466200000000000,19.0
14099,1668466500000000000,19.0
14100,1668466800000000000,19.0
14101,1668467100000000000,19.0
14102,1668467400000000000,19.0
14103,1668467700000000000,19.0
14104,1668468000000000000,19.0
14105,1668468300000000000,19.0
14106,1668468600000000000,19.0
14107,1668468900000000000,19.0
14108,1668469200000000000,19.0
14109,1668469500000000000,19.0
14110,1668469800000000000,19.0
14111,1668470100000000000,19.0
14112,1668470400000000000,19.0
14113,1668470700000000000,19.0
14114,1668471000000000000,19.0
14115,1668471300000000000,19.0
14116,1668471600000000000,19.0
14117,1668471900000000000,19.0
14118,1668472200000000000,19.0
14119,1668472500000000000,19.0
14120,1668472800000000000,19.0
14121,1668473100000000000,19.0
14122,1668473400000000000,19.0
14123,1668473700000000000,19.0
14124,1668474000000000000,19.0
14125,1668474300000000000,19.0
14126,1668474600000000000,19.0
14127,1668474900000000000,19.0
14128,1668475200000000000,19.0
14129,1668475500000000000,19.0
14130,1668475800000000000,19.0
14131,1668476100000000000,19.0
14132,1668476400000000000,19.0
14133,1668476700000000000,19.0
14134,1668477000000000000,19.0
14135,1668477300000000000,19.0
14136,1668477600000000000,19.0
14137,1668477900000000000,19.0
14138,1668478200000000000,19.0
14139,1668478500000000000,19.0
14140,1668478800000000000,19.0
14141,1668479100000000000,19.0
14142,1668479400000000000,19.0
14143,1668479700000000000,19.0
14144,1668480000000000000,19.0
14145,1668480300000000000,19.0
14146,1668480600000000000,19.0
14147,1668480900000000000,19.0
14148,1668481200000000000,19.0
14149,1668481500000000000,18.615384615384617
14150,1668481800000000000,18.23076923076923
14151,1668482100000000000,17.846153846153847
14152,1668482400000000000,17.46153846153846
14153,1668482700000000000,17.076923076923077
14154,1668483000000000000,16.692307692307693
14155,1668483300000000000,16.307692307692307
14156,1668483600000000000,15.923076923076923
14157,1668483900000000000,15.538461538461538
14158,1668484200000000000,15.153846153846153
14159,1668484500000000000,14.76923076923077
14160,1668484800000000000,14.384615384615383
14161,1668485100000000000,14.0
14162,1668485400000000000,14.416666666666666
14163,1668485700000000000,14.833333333333334
14164,1668486000000000000,15.25
14165,1668486300000000000,15.666666666666666
14166,1668486600000000000,16.083333333333332
14167,1668486900000000000,16.5
14168,1668487200000000000,16.916666666666668
14169,1668487500000000000,17.333333333333332
14170,1668487800000000000,17.75
14171,1668488100000000000,18.166666666666668
14172,1668488400000000000,18.583333333333336
14173,1668488700000000000,19.0
14174,1668489000000000000,19.0
14175,1668489300000000000,19.0
14176,1668489600000000000,19.0
14177,1668489900000000000,19.0
14178,1668490200000000000,19.0
14179,1668490500000000000,19.0
14180,1668490800000000000,19.0
14181,1668491100000000000,19.0
14182,1668491400000000000,19.0
14183,1668491700000000000,19.0
